Zone Timestep,SURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 3:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 4:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 5:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 6:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Jan-02 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-02 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-02 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-02 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-02 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 07:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 07:20:00,63.57863653254876,12.160286947355353,12.160286947355353,127.61525972055004,22.852941419940933
2006-Jan-03 07:30:00,78.13988210367953,15.491889515415286,15.491889515415286,150.71469165912683,31.21710379884439
2006-Jan-03 07:40:00,92.90054208303242,22.585064697386407,22.585064697386407,167.3766181720251,46.25476873780381
2006-Jan-03 07:50:00,84.54163892013477,28.597406824712564,28.597406824712564,139.6091250870258,60.515093323605676
2006-Jan-03 08:00:00,88.92928332928678,35.226469824565214,35.226469824565214,137.15209045682042,74.00525871462341
2006-Jan-03 08:10:00,80.33337792232707,40.25832901686299,40.25832901686299,113.50296814418265,86.73530486085524
2006-Jan-03 08:20:00,83.64007774053069,46.46143522129432,46.46143522129432,111.27735289353987,98.7180919785477
2006-Jan-03 08:30:00,86.98558510408566,52.466463915155465,52.466463915155465,109.74668275851104,109.96925404205855
2006-Jan-03 08:40:00,98.0361203318454,60.540610450109455,60.540610450109455,119.77697738938991,127.26911365256969
2006-Jan-03 08:50:00,108.98085052658323,68.52345947811862,68.52345947811862,129.30846685917228,144.48085680313156
2006-Jan-03 09:00:00,119.85143075902957,76.41540587138272,76.41540587138272,138.39598091286635,161.60409248305425
2006-Jan-03 09:10:00,130.67147425180332,84.21617539569431,84.21617539569431,147.07439732685745,178.63870132443543
2006-Jan-03 09:20:00,141.45930794397543,91.92509955165303,91.92509955165303,155.36491647829502,195.5848329649183
2006-Jan-03 09:30:00,152.22976144065797,99.54126752897247,99.54126752897247,163.27905765072543,212.44290270745645
2006-Jan-03 09:40:00,161.3743444512197,105.16828932377433,105.16828932377433,169.35280823685727,226.15765822273795
2006-Jan-03 09:50:00,170.68109804450404,110.7473244635776,110.7473244635776,175.17034433639844,239.98279268661193
2006-Jan-03 10:00:00,180.13282078159108,116.27774765287532,116.27774765287532,180.67871513600272,253.90618264356257
2006-Jan-03 10:10:00,189.71580397497857,121.75871578336256,121.75871578336256,185.83270691559076,267.91523460535956
2006-Jan-03 10:20:00,199.41882566561185,127.18922677542264,127.18922677542264,190.59259736043472,281.9969223375713
2006-Jan-03 10:30:00,209.23249992281293,132.5681570656135,132.5681570656135,194.92264732917093,296.13782548319307
2006-Jan-03 10:40:00,215.04831624280564,136.47160210822196,136.47160210822196,195.3391636408542,305.652965311776
2006-Jan-03 10:50:00,220.9308774854511,140.32301255755175,140.32301255755175,195.5842701328301,315.09866630908755
2006-Jan-03 11:00:00,226.8718236674143,144.12390570063448,144.12390570063448,195.6304880206442,324.4722893389382
2006-Jan-03 11:10:00,232.8650002556066,147.8755635275889,147.8755635275889,195.45389231316304,333.77132094300555
2006-Jan-03 11:20:00,238.90612723272525,151.57903337459067,151.57903337459067,195.03311510298747,342.9933790654434
2006-Jan-03 11:30:00,244.99261163769853,155.2351012729521,155.2351012729521,194.34853651849903,352.13621854750994
2006-Jan-03 11:40:00,247.3710753673513,156.85028210768374,156.85028210768374,190.7460271041181,356.2448202679921
2006-Jan-03 11:50:00,249.79744728205065,158.4318787429994,158.4318787429994,187.06547454950788,360.2669216293437
2006-Jan-03 12:00:00,252.26485109943755,159.9824343490017,159.9824343490017,183.28905721326544,364.2015287819489
2006-Jan-03 12:10:00,254.7688389408852,161.50379137332828,161.50379137332828,179.40107355048485,368.0478144263915
2006-Jan-03 12:20:00,257.3073117755857,162.9970384265215,162.9970384265215,175.38689783670986,371.8051193882655
2006-Jan-03 12:30:00,259.8805336633179,164.4624415227798,164.4624415227798,171.23194842562768,375.4729538729518
2006-Jan-03 12:40:00,258.6258261321886,163.79636544596684,163.79636544596684,164.81134252467103,373.88433173130306
2006-Jan-03 12:50:00,257.4058567473182,167.7777347579022,163.1051872831359,163.1051872831359,372.2057710677968
2006-Jan-03 13:00:00,256.2185292757656,172.6968962044266,162.38949853800023,162.38949853800023,370.43729452333196
2006-Jan-03 13:10:00,255.06429623700097,177.5527515953239,161.64893560223135,161.64893560223135,368.5790958987975
2006-Jan-03 13:20:00,253.94612639295488,182.3592380598614,160.88221997964888,160.88221997964888,366.63153978616117
2006-Jan-03 13:30:00,252.8695458242582,187.13145190303388,160.08719473181756,160.08719473181756,364.5951608744481
2006-Jan-03 13:40:00,247.95980754833303,189.14092303681653,157.1431125048287,157.1431125048287,357.3039962652631
2006-Jan-03 13:50:00,243.08957440294262,190.92901061166543,154.15902018703088,154.15902018703088,349.9255841331278
2006-Jan-03 14:00:00,238.2604036761345,192.51280649063332,151.13399241800096,151.13399241800096,342.4609620665161
2006-Jan-03 14:10:00,233.47572332046286,193.91068729803766,148.06666959305707,148.06666959305707,334.91133175941184
2006-Jan-03 14:20:00,228.7409231081239,195.14314644542452,144.95531343952644,144.95531343952644,327.27805672381635
2006-Jan-03 14:30:00,224.06357198443297,196.23372996503255,141.79783379588105,141.79783379588105,319.5626596942253
2006-Jan-03 14:40:00,307.1182345817472,261.97432086952455,142.85317698970061,142.85317698970061,369.7393183138193
2006-Jan-03 14:50:00,388.09838629381335,336.3375127543798,142.30068805854077,142.30068805854077,416.0777756398911
2006-Jan-03 15:00:00,442.068246961341,398.5885733413316,142.95383674177245,142.95383674177245,458.1649401633124
2006-Jan-03 15:10:00,493.9717171754084,466.13195994835183,143.05865664620597,143.05865664620597,495.60323291860817
2006-Jan-03 15:20:00,570.2739945964219,564.7577373785704,144.38580143523004,144.38580143523004,528.0118637290698
2006-Jan-03 15:30:00,616.9592285190189,642.8545912865011,143.48677853786563,143.48677853786563,555.0280603803608
2006-Jan-03 15:40:00,604.3999986515196,662.6790609917854,131.21992027522577,131.21992027522577,525.152564255223
2006-Jan-03 15:50:00,602.1336719424818,694.2662763885016,123.4330022571414,123.4330022571414,493.0190787031926
2006-Jan-03 16:00:00,587.4397217794254,713.2507429770992,109.00153033499986,109.00153033499986,458.56617457396476
2006-Jan-03 16:10:00,569.792167566231,729.1194316380602,93.70955520908383,93.70955520908383,421.73974048733334
2006-Jan-03 16:20:00,546.5915429415401,736.1684434921815,81.95307604734444,81.95307604734444,382.4932028858866
2006-Jan-03 16:30:00,515.7880787067614,732.1145415030768,68.00604698582912,68.00604698582912,340.7877259909037
2006-Jan-03 16:40:00,452.7777721049398,673.2162525661562,57.11687482206168,57.11687482206168,278.6792775468772
2006-Jan-03 16:50:00,385.86380517629334,597.6546088556798,51.25180934037868,51.25180934037868,222.93759338716484
2006-Jan-03 17:00:00,323.6103702933385,522.6592023961772,42.94980454286327,42.94980454286327,173.86633638570717
2006-Jan-03 17:10:00,263.80348894043243,441.0764007101749,38.419940048363046,38.419940048363046,131.74288197675162
2006-Jan-03 17:20:00,196.96188174419837,339.6466176727439,32.11838886059918,32.11838886059918,96.8174823126897
2006-Jan-03 17:30:00,128.8781593118721,224.8919052233827,27.415559070917258,27.415559070917258,69.31250850775419
2006-Jan-03 17:40:00,111.64672864163475,203.2361590964959,22.44424425527488,22.44424425527488,52.881019212892525
2006-Jan-03 17:50:00,88.97715382506786,168.3140346749584,17.555565771144,17.555565771144,38.417395972295765
2006-Jan-03 18:00:00,65.10333400670596,127.84261695601316,12.715747018855206,12.715747018855206,25.96539608468928
2006-Jan-03 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 07:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 07:20:00,6.052814238310104,6.052814238310104,6.052814238310104,6.052814238310104,11.666666666666668
2006-Jan-04 07:30:00,7.217378738594332,7.217378738594332,7.217378738594332,7.217378738594332,14.0
2006-Jan-04 07:40:00,17.461115293496867,14.687836940812279,14.687836940812279,20.538064710614588,28.74438824317646
2006-Jan-04 07:50:00,33.59379197915504,22.786220804266797,22.786220804266797,44.16430762729955,43.96744296140173
2006-Jan-04 08:00:00,46.657199182229604,30.23596340450782,30.23596340450782,61.38160227518184,59.65989499908671
2006-Jan-04 08:10:00,59.60918761301311,37.667255760701714,37.667255760701714,77.54249328052273,75.81067638877984
2006-Jan-04 08:20:00,72.59612652261063,45.080680233889794,45.080680233889794,92.93914059726004,92.406954038617
2006-Jan-04 08:30:00,85.97247921287493,52.39781125841751,52.39781125841751,108.20353810167151,109.4341684790313
2006-Jan-04 08:40:00,97.06527714980521,60.47116176114062,60.47116176114062,118.39604347633829,126.71671980674009
2006-Jan-04 08:50:00,108.05847012902262,68.45468680428917,68.45468680428917,128.08854501677615,143.92375835102146
2006-Jan-04 09:00:00,118.98356615236453,76.34868995606719,76.34868995606719,137.3353066824923,161.05458238631186
2006-Jan-04 09:10:00,129.86392936550166,84.15282031436774,84.15282031436774,146.1704163794876,178.1087177967268
2006-Jan-04 09:20:00,140.71759211358997,91.86634070675572,91.86634070675572,154.6142088606565,195.0859166869948
2006-Jan-04 09:30:00,151.55906640392598,99.48827583903864,99.48827583903864,162.6773282207198,211.98615541002712
2006-Jan-04 09:40:00,160.54801507785874,105.04259496265396,105.04259496265396,168.62792657755048,225.5062449923956
2006-Jan-04 09:50:00,169.7034326661224,110.54942435243943,110.54942435243943,174.33802614572312,239.1378723287999
2006-Jan-04 10:00:00,179.0069403669869,116.00830117638804,116.00830117638804,179.75241083963544,252.86896505606677
2006-Jan-04 10:10:00,188.44394521885678,121.418518575025,121.418518575025,184.82429837450522,266.6869784751994
2006-Jan-04 10:20:00,198.00253776604026,126.77919280175233,126.77919280175233,189.51288450159194,280.57893274501726
2006-Jan-04 10:30:00,207.67277760837334,132.08930675147153,132.08930675147153,193.78169932505563,294.53145141747245
2006-Jan-04 10:40:00,246.15857186975714,140.8491225829558,140.8491225829558,220.56880535545926,335.7855121205806
2006-Jan-04 10:50:00,310.5027211926695,149.4348756742358,149.4348756742358,260.9516686174261,378.56533241703676
2006-Jan-04 11:00:00,351.02640905859386,158.010039913572,158.010039913572,279.78709690497305,422.6829867601857
2006-Jan-04 11:10:00,392.11680651352276,166.6094824726336,166.6094824726336,294.9834017555627,467.94507519351373
2006-Jan-04 11:20:00,460.84597035976293,172.32587631518726,172.32587631518726,318.2098359421123,514.1533302833789
2006-Jan-04 11:30:00,503.2215953765095,180.64555304506504,180.64555304506504,323.96273857041086,561.1052384358896
2006-Jan-04 11:40:00,508.8237907148076,180.5005115670679,180.5005115670679,306.1644605625684,568.5802043369295
2006-Jan-04 11:50:00,514.3461009673247,180.3527287583635,180.3527287583635,287.7127307499934,575.7229210837985
2006-Jan-04 12:00:00,519.7588843827788,180.20679678075447,180.20679678075447,268.607260381775,582.4880604154467
2006-Jan-04 12:10:00,525.0344606039816,180.0657314590422,180.0657314590422,248.85412574882824,588.830737390208
2006-Jan-04 12:20:00,530.1470090783249,179.93096646401074,179.93096646401074,228.4646596442558,594.7066464412977
2006-Jan-04 12:30:00,535.0725214232127,179.80233731838206,179.80233731838206,207.45440154465592,600.0721967573681
2006-Jan-04 12:40:00,533.892156388784,178.9783352471836,178.9783352471836,185.02734615705504,598.7940727866338
2006-Jan-04 12:50:00,532.4841369316547,193.6550029589515,178.15582158005577,178.15582158005577,596.9244660518946
2006-Jan-04 13:00:00,530.847039469432,214.30009510070823,177.33365366145506,177.33365366145506,594.4610277327376
2006-Jan-04 13:10:00,528.9812074152251,234.8362813143556,176.50922911900676,176.50922911900676,591.4025414050132
2006-Jan-04 13:20:00,526.8887073579108,255.23512066237325,175.67860512064212,175.67860512064212,587.7489285225793
2006-Jan-04 13:30:00,524.5732959998899,275.4690024243472,174.83664121242455,174.83664121242455,583.5012517231928
2006-Jan-04 13:40:00,517.8404609893436,292.6050975277993,171.78123656947565,171.78123656947565,573.4033044005496
2006-Jan-04 13:50:00,510.8760897636328,309.26199535346126,168.67761487528523,168.67761487528523,562.7101148949275
2006-Jan-04 14:00:00,503.6842886753404,325.4164161669001,165.51808755397929,165.51808755397929,551.4245708329456
2006-Jan-04 14:10:00,496.2702560565339,341.0477221419666,162.29489849494755,162.29489849494755,539.5507219786161
2006-Jan-04 14:20:00,488.64029606387504,356.138332452693,159.00039333109845,159.00039333109845,527.0937775540724
2006-Jan-04 14:30:00,480.801890719632,370.67411627319285,155.62713932479633,155.62713932479633,514.0601012778482
2006-Jan-04 14:40:00,466.0647847437786,379.70860072815896,151.90328017765282,151.90328017765282,494.4090247932037
2006-Jan-04 14:50:00,451.3390231890944,387.504399131153,148.13517900212946,148.13517900212946,474.621535061769
2006-Jan-04 15:00:00,436.659740854429,394.0985218469313,144.32045091319367,144.32045091319367,454.75423551024926
2006-Jan-04 15:10:00,422.06407563016137,399.5378024727255,140.45657443449275,140.45657443449275,434.86310778200254
2006-Jan-04 15:20:00,407.5919130733079,403.88055854946913,136.54071876421602,136.54071876421602,415.0033510099152
2006-Jan-04 15:30:00,393.28698009116556,407.19903907708624,132.56949849534234,132.56949849534234,395.22922415472453
2006-Jan-04 15:40:00,371.12660272595093,400.8454060553465,126.00057194818898,126.00057194818898,367.48369598948807
2006-Jan-04 15:50:00,349.27667663403804,392.95342481253897,119.37658413281187,119.37658413281187,340.24565501901344
2006-Jan-04 16:00:00,327.78377302029594,383.62803076575403,112.69962551859354,112.69962551859354,313.5856664473833
2006-Jan-04 16:10:00,286.5079438448443,346.85366126050445,104.57772701765684,104.57772701765684,287.57150632307787
2006-Jan-04 16:20:00,266.67263560133716,334.9095012293057,97.56260796251406,97.56260796251406,262.26796442240845
2006-Jan-04 16:30:00,247.4407641721528,322.1897277001219,90.5223263642583,90.5223263642583,237.7366561618485
2006-Jan-04 16:40:00,219.67425022239763,296.1408793968073,80.7630042591341,80.7630042591341,206.0316623590297
2006-Jan-04 16:50:00,192.49177141454172,268.51481697372486,71.00179668769138,71.00179668769138,175.65422022507335
2006-Jan-04 17:00:00,165.5646341794097,238.72700245232429,61.39373535513246,61.39373535513246,146.67124622933522
2006-Jan-04 17:10:00,139.43028406027466,207.88709592711473,51.667310772481386,51.667310772481386,119.1441054847031
2006-Jan-04 17:20:00,113.75518234017603,175.41341061409275,41.96283157749205,41.96283157749205,93.12842931406902
2006-Jan-04 17:30:00,88.36154378987777,140.99970397482144,32.28423410170526,32.28423410170526,68.67394937073972
2006-Jan-04 17:40:00,79.82539366451891,134.07051059383386,26.503289602796958,26.503289602796958,55.10042978856914
2006-Jan-04 17:50:00,67.43065873590747,118.80095522029976,20.670532908616412,20.670532908616412,42.35673324132954
2006-Jan-04 18:00:00,53.15892045717882,98.55895040725945,14.733763919326542,14.733763919326542,30.461311601977407
2006-Jan-04 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:20:00,0.0,0.0,0.0,0.0,0.0
